344417,IBE31WF ,24225    ,402    ,40.981 ,-2.594 ,75 ,179      
34250c,IBE3475 ,17600    ,353    ,40.758 ,-2.445 ,250,66       
344417,IBE31WF ,24250    ,402    ,40.982 ,-2.591 ,75 ,187      
34250c,IBE3475 ,17600    ,353    ,40.758 ,-2.445 ,250,67       
344417,IBE31WF ,24250    ,402    ,40.982 ,-2.591 ,75 ,187      
34250c,IBE3475 ,17575    ,353    ,40.758 ,-2.445 ,250,70       
344417,IBE31WF ,24250    ,402    ,40.982 ,-2.590 ,75 ,190      
34250c,IBE3475 ,17575    ,351    ,40.758 ,-2.447 ,250,72       
344417,IBE31WF ,24275    ,402    ,40.982 ,-2.589 ,75 ,195      
34250c,IBE3475 ,17575    ,351    ,40.758 ,-2.447 ,250,73       
344417,IBE31WF ,24275    ,402    ,40.982 ,-2.589 ,75 ,196      
34250c,IBE3475 ,17575    ,351    ,40.758 ,-2.447 ,250,73       
344417,IBE31WF ,24275    ,402    ,40.982 ,-2.588 ,75 ,199      
34250c,IBE3475 ,17575    ,351    ,40.758 ,-2.447 ,250,75       
344417,IBE31WF ,24275    ,402    ,40.982 ,-2.588 ,75 ,203      
34250c,IBE3475 ,17575    ,350    ,40.757 ,-2.449 ,250,79       
344417,IBE31WF ,24275    ,402    ,40.982 ,-2.588 ,75 ,203      
34250c,IBE3475 ,17575    ,350    ,40.757 ,-2.449 ,250,82       
344417,IBE31WF ,24300    ,402    ,40.982 ,-2.588 ,75 ,208      
34250c,IBE3475 ,17575    ,350    ,40.757 ,-2.449 ,250,82       
344417,IBE31WF ,24300    ,402    ,40.982 ,-2.588 ,75 ,209      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24300    ,402    ,40.982 ,-2.588 ,75 ,217      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24300    ,402    ,40.982 ,-2.588 ,75 ,219      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24325    ,402    ,40.983 ,-2.583 ,75 ,221      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24325    ,402    ,40.983 ,-2.583 ,75 ,222      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24325    ,402    ,40.983 ,-2.582 ,75 ,226      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24325    ,402    ,40.983 ,-2.582 ,75 ,230      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24350    ,402    ,40.984 ,-2.581 ,75 ,233      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24350    ,402    ,40.984 ,-2.581 ,75 ,233      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24350    ,402    ,40.984 ,-2.580 ,75 ,239      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24350    ,402    ,40.984 ,-2.580 ,75 ,244      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24350    ,402    ,40.984 ,-2.579 ,75 ,246      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24375    ,402    ,40.984 ,-2.579 ,75 ,250      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24375    ,403    ,40.984 ,-2.577 ,75 ,252      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24375    ,403    ,40.984 ,-2.577 ,75 ,254      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24400    ,403    ,40.985 ,-2.576 ,75 ,257      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24400    ,403    ,40.985 ,-2.576 ,75 ,259      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24400    ,403    ,40.985 ,-2.576 ,75 ,260      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24400    ,403    ,40.985 ,-2.576 ,75 ,264      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24400    ,403    ,40.985 ,-2.576 ,75 ,265      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24425    ,403    ,40.985 ,-2.576 ,75 ,272      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24425    ,403    ,40.985 ,-2.576 ,75 ,275      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24425    ,403    ,40.985 ,-2.576 ,75 ,276      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24425    ,403    ,40.986 ,-2.570 ,75 ,280      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24425    ,403    ,40.986 ,-2.570 ,75 ,283      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24425    ,403    ,40.986 ,-2.569 ,75 ,289      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24450    ,403    ,40.986 ,-2.569 ,75 ,292      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24450    ,403    ,40.986 ,-2.568 ,75 ,295      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24450    ,403    ,40.986 ,-2.568 ,75 ,298      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24450    ,403    ,40.986 ,-2.567 ,75 ,304      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24475    ,403    ,40.986 ,-2.566 ,75 ,305      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24475    ,404    ,40.986 ,-2.566 ,75 ,307      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24475    ,404    ,40.987 ,-2.565 ,75 ,309      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24475    ,404    ,40.987 ,-2.565 ,75 ,312      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24475    ,404    ,40.987 ,-2.563 ,75 ,313      
34250c,IBE3475 ,17550    ,350    ,40.757 ,-2.451 ,250,83       
344417,IBE31WF ,24475    ,404    ,40.987 ,-2.563 ,75 ,315      
34250c,IBE3475 ,17550    ,342    ,40.757 ,-2.451 ,251,85       
344417,IBE31WF ,24475    ,404    ,40.987 ,-2.562 ,75 ,317      
34250c,IBE3475 ,17550    ,342    ,40.757 ,-2.451 ,251,85       
344417,IBE31WF ,24500    ,404    ,40.987 ,-2.561 ,75 ,321      
34250c,IBE3475 ,17550    ,342    ,40.757 ,-2.451 ,251,85       
344417,IBE31WF ,24500    ,404    ,40.987 ,-2.561 ,75 ,321      
34250c,IBE3475 ,17550    ,342    ,40.757 ,-2.451 ,251,86       
344417,IBE31WF ,24500    ,404    ,40.987 ,-2.561 ,75 ,326      
34250c,IBE3475 ,17425    ,342    ,40.757 ,-2.451 ,251,87       
344417,IBE31WF ,24500    ,404    ,40.988 ,-2.560 ,75 ,333      
34250c,IBE3475 ,17425    ,342    ,40.757 ,-2.451 ,251,88       
344417,IBE31WF ,24500    ,404    ,40.988 ,-2.560 ,75 ,335      
34250c,IBE3475 ,17425    ,342    ,40.757 ,-2.451 ,251,88       
344417,IBE31WF ,24500    ,405    ,40.988 ,-2.558 ,75 ,338      
34250c,IBE3475 ,17425    ,342    ,40.757 ,-2.451 ,251,89       
344417,IBE31WF ,24500    ,405    ,40.988 ,-2.558 ,75 ,340      
34250c,IBE3475 ,17400    ,341    ,40.751 ,-2.473 ,251,93       
344417,IBE31WF ,24525    ,405    ,40.988 ,-2.557 ,75 ,346      
34250c,IBE3475 ,17400    ,341    ,40.751 ,-2.473 ,251,93       
344417,IBE31WF ,24525    ,405    ,40.988 ,-2.557 ,75 ,351      
34250c,IBE3475 ,17400    ,341    ,40.751 ,-2.473 ,251,94       
344417,IBE31WF ,24525    ,405    ,40.988 ,-2.557 ,75 ,351      
34250c,IBE3475 ,17400    ,341    ,40.751 ,-2.473 ,251,94       
344417,IBE31WF ,24525    ,405    ,40.988 ,-2.557 ,75 ,354      
34250c,IBE3475 ,17400    ,341    ,40.750 ,-2.475 ,251,96       
344417,IBE31WF ,24525    ,405    ,40.988 ,-2.557 ,75 ,356      
34250c,IBE3475 ,17400    ,341    ,40.750 ,-2.475 ,251,97       
344417,IBE31WF ,24525    ,405    ,40.988 ,-2.556 ,75 ,359      
34250c,IBE3475 ,17375    ,341    ,40.750 ,-2.475 ,251,98       
344417,IBE31WF ,24525    ,405    ,40.989 ,-2.555 ,75 ,364      
34250c,IBE3475 ,17375    ,341    ,40.750 ,-2.475 ,251,98       
344417,IBE31WF ,24525    ,405    ,40.989 ,-2.555 ,75 ,366      
34250c,IBE3475 ,17375    ,340    ,40.750 ,-2.475 ,251,99       
344417,IBE31WF ,24550    ,405    ,40.989 ,-2.554 ,75 ,368      
34250c,IBE3475 ,17375    ,340    ,40.750 ,-2.475 ,251,101      
344417,IBE31WF ,24550    ,405    ,40.989 ,-2.554 ,75 ,369      
34250c,IBE3475 ,17375    ,340    ,40.750 ,-2.475 ,251,101      
344417,IBE31WF ,24550    ,405    ,40.989 ,-2.554 ,75 ,372      
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.478 ,251,103      
344417,IBE31WF ,24550    ,405    ,40.989 ,-2.554 ,75 ,373      
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.478 ,251,105      
344417,IBE31WF ,24550    ,406    ,40.989 ,-2.554 ,75 ,377      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.478 ,251,105      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.480 ,251,106      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.480 ,251,107      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.480 ,251,107      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.480 ,251,107      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17350    ,340    ,40.749 ,-2.480 ,251,107      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17325    ,340    ,40.749 ,-2.480 ,251,108      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17325    ,339    ,40.749 ,-2.480 ,251,109      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17325    ,339    ,40.749 ,-2.480 ,251,110      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17300    ,339    ,40.749 ,-2.480 ,251,111      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17300    ,339    ,40.749 ,-2.480 ,251,111      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17300    ,339    ,40.749 ,-2.480 ,251,112      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17300    ,339    ,40.749 ,-2.480 ,251,114      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17275    ,339    ,40.747 ,-2.486 ,251,115      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17275    ,339    ,40.747 ,-2.486 ,251,116      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17275    ,339    ,40.747 ,-2.486 ,251,116      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17275    ,339    ,40.747 ,-2.486 ,251,116      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17250    ,339    ,40.747 ,-2.486 ,251,119      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17250    ,339    ,40.747 ,-2.486 ,251,121      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17225    ,339    ,40.747 ,-2.486 ,251,122      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17225    ,339    ,40.747 ,-2.486 ,251,123      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17225    ,339    ,40.747 ,-2.486 ,251,124      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17225    ,338    ,40.747 ,-2.486 ,251,125      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17225    ,338    ,40.747 ,-2.486 ,251,125      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17200    ,338    ,40.745 ,-2.491 ,251,126      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17200    ,338    ,40.745 ,-2.491 ,251,129      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17175    ,338    ,40.745 ,-2.491 ,251,131      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17175    ,338    ,40.745 ,-2.491 ,251,131      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17175    ,338    ,40.745 ,-2.494 ,251,132      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17175    ,338    ,40.745 ,-2.494 ,251,132      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17175    ,338    ,40.745 ,-2.494 ,251,133      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
34250c,IBE3475 ,17150    ,338    ,40.745 ,-2.494 ,251,137      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17150    ,338    ,40.744 ,-2.496 ,251,139      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17150    ,338    ,40.744 ,-2.496 ,251,139      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17125    ,338    ,40.744 ,-2.496 ,251,141      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,143      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,143      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,144      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,145      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,145      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,145      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17050    ,338    ,40.743 ,-2.501 ,251,145      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17000    ,338    ,40.742 ,-2.505 ,251,147      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,17000    ,338    ,40.742 ,-2.505 ,251,147      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16975    ,338    ,40.742 ,-2.505 ,251,149      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16975    ,338    ,40.742 ,-2.505 ,251,149      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16975    ,338    ,40.742 ,-2.505 ,251,149      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,338    ,40.742 ,-2.505 ,251,153      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,155      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,155      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,155      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,156      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,156      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,156      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
34250c,IBE3475 ,16950    ,337    ,40.742 ,-2.505 ,251,156      
34444b,        ,0        ,0      ,0.000  ,0.000  ,0  ,2        
